run,epoch,agent,time,c,reward,theta,std,theta_maximum,theta_minimum,Regret,name,num_agents,base
1,1,1,1,21,5.645226001739502,25.0,9.608676634514593,30.0,0.0,24.354773998260498,UCB,1,100
1,1,1,2,25,2.20823235809803,0.0,9.608676634514593,30.0,0.0,27.79176764190197,UCB,1,100
1,1,1,3,25,1.9177922457456589,0.0,9.608676634514593,30.0,0.0,28.08220775425434,UCB,1,100
1,1,1,4,25,2.7534220218658447,0.0,9.608676634514593,30.0,0.0,27.246577978134155,UCB,1,100
1,1,1,5,25,1.398657500743866,0.0,9.608676634514593,30.0,0.0,28.601342499256134,UCB,1,100
1,1,1,6,25,2.2628052830696106,0.0,9.608676634514593,30.0,0.0,27.73719471693039,UCB,1,100
1,1,1,7,25,1.6440959870815277,0.0,9.608676634514593,30.0,0.0,28.355904012918472,UCB,1,100
1,1,1,8,25,1.679814726114273,0.0,9.608676634514593,30.0,0.0,28.320185273885727,UCB,1,100
1,1,1,9,25,0.8555741310119629,0.0,9.608676634514593,30.0,0.0,29.144425868988037,UCB,1,100
1,1,1,10,25,1.2683913707733154,0.0,9.608676634514593,30.0,0.0,28.731608629226685,UCB,1,100
1,1,1,11,25,0.6891801357269287,0.0,9.608676634514593,30.0,0.0,29.31081986427307,UCB,1,100
1,1,1,12,25,2.550958037376404,0.0,9.608676634514593,30.0,0.0,27.449041962623596,UCB,1,100
2,1,1,1,21,7.099886178970337,0.0,8.335066486437487,30.0,0.0,22.900113821029663,UCB,1,100
2,1,1,2,25,2.0963842794299126,0.0,8.335066486437487,30.0,0.0,27.903615720570087,UCB,1,100
2,1,1,3,25,3.945434331893921,0.0,8.335066486437487,30.0,0.0,26.05456566810608,UCB,1,100
2,1,1,4,25,1.6736160814762115,0.0,8.335066486437487,30.0,0.0,28.32638391852379,UCB,1,100
2,1,1,5,25,2.9501762986183167,0.0,8.335066486437487,30.0,0.0,27.049823701381683,UCB,1,100
2,1,1,6,25,1.9193807393312454,0.0,8.335066486437487,30.0,0.0,28.080619260668755,UCB,1,100
2,1,1,7,25,0.6554441452026367,0.0,8.335066486437487,30.0,0.0,29.344555854797363,UCB,1,100
2,1,1,8,25,3.088757276535034,0.0,8.335066486437487,30.0,0.0,26.911242723464966,UCB,1,100
2,1,1,9,25,1.2566953301429749,0.0,8.335066486437487,30.0,0.0,28.743304669857025,UCB,1,100
2,1,1,10,25,-0.36275720596313477,0.0,8.335066486437487,30.0,0.0,30.362757205963135,UCB,1,100
2,1,1,11,25,2.8433526158332825,0.0,8.335066486437487,30.0,0.0,27.156647384166718,UCB,1,100
2,1,1,12,25,1.9812872894108295,0.0,8.335066486437487,30.0,0.0,28.01871271058917,UCB,1,100
1,1,1,1,21,6.773821473121643,25.0,8.243583363238749,30.0,0.0,23.226178526878357,UCB,10,100
1,1,2,1,21,4.581272304058075,25.0,8.243583363238749,30.0,0.0,25.418727695941925,UCB,10,100
1,1,3,1,21,4.7540986984968185,25.0,8.243583363238749,30.0,0.0,25.24590130150318,UCB,10,100
1,1,4,1,21,5.495447784662247,25.0,8.243583363238749,30.0,0.0,24.504552215337753,UCB,10,100
1,1,5,1,21,4.1907840967178345,25.0,8.243583363238749,30.0,0.0,25.809215903282166,UCB,10,100
1,1,6,1,21,4.913634583353996,25.0,8.243583363238749,30.0,0.0,25.086365416646004,UCB,10,100
1,1,7,1,21,6.459649205207825,25.0,8.243583363238749,30.0,0.0,23.540350794792175,UCB,10,100
1,1,8,1,21,4.737299203872681,25.0,8.243583363238749,30.0,0.0,25.26270079612732,UCB,10,100
1,1,9,1,21,5.194134756922722,25.0,8.243583363238749,30.0,0.0,24.805865243077278,UCB,10,100
1,1,10,1,21,5.896671831607819,25.0,8.243583363238749,30.0,0.0,24.10332816839218,UCB,10,100
2,1,1,1,21,5.968085706233978,0.0,6.55286197016235,20.0,0.0,14.031914293766022,UCB,10,100
2,1,1,2,25,0.8673970699310303,0.0,6.55286197016235,20.0,0.0,19.13260293006897,UCB,10,100
2,1,2,1,21,5.548995137214661,0.0,6.55286197016235,20.0,0.0,14.45100486278534,UCB,10,100
2,1,1,3,25,2.3882364630699158,0.0,6.55286197016235,20.0,0.0,17.611763536930084,UCB,10,100
2,1,2,2,25,3.894066333770752,0.0,6.55286197016235,20.0,0.0,16.105933666229248,UCB,10,100
2,1,1,4,25,0.2169402837753296,0.0,6.55286197016235,20.0,0.0,19.78305971622467,UCB,10,100
2,1,2,3,25,1.7582397907972336,0.0,6.55286197016235,20.0,0.0,18.241760209202766,UCB,10,100
2,1,1,5,25,3.6270384788513184,0.0,6.55286197016235,20.0,0.0,16.37296152114868,UCB,10,100
2,1,2,4,25,3.500090718269348,0.0,6.55286197016235,20.0,0.0,16.499909281730652,UCB,10,100
2,1,3,1,21,5.8677491545677185,0.0,6.55286197016235,20.0,0.0,14.132250845432281,UCB,10,100
2,1,1,6,25,0.5345385074615479,0.0,6.55286197016235,20.0,0.0,19.465461492538452,UCB,10,100
2,1,2,5,25,1.395442247390747,0.0,6.55286197016235,20.0,0.0,18.604557752609253,UCB,10,100
2,1,3,2,25,1.2611187100410461,0.0,6.55286197016235,20.0,0.0,18.738881289958954,UCB,10,100
2,1,4,1,21,6.255322098731995,0.0,6.55286197016235,20.0,0.0,13.744677901268005,UCB,10,100
2,1,1,7,25,0.8085366487503052,0.0,6.55286197016235,20.0,0.0,19.191463351249695,UCB,10,100
2,1,2,6,25,0.9228287935256958,0.0,6.55286197016235,20.0,0.0,19.077171206474304,UCB,10,100
